[249, 305, 249, 354, 161, 354, 249, 354, 239, 175, 239, 231, 222, 231, 239, 231, 323, 75, 356, 75, 323, 54, 323, 75, 228, 54, 249, 54, 228, 7, 228, 54, 161, 8, 161, 175, 161, 8, 228, 8, 239, 7, 277, 7, 277, 7, 277, 54, 323, 54, 356, 54, 356, 54, 356, 75, 249, 54, 277, 54, 249, 54, 249, 305, 317, 162, 356, 162, 317, 162, 317, 191, 280, 162, 317, 162, 277, 54, 323, 54, 343, 243, 356, 243, 343, 243, 343, 288, 280, 243, 343, 243, 222, 175, 239, 175, 222, 175, 222, 202, 161, 175, 222, 175, 228, 7, 239, 7, 239, 7, 239, 175, 356, 162, 356, 191, 356, 191, 356, 243, 317, 191, 356, 191, 356, 75, 356, 162, 356, 243, 356, 288, 356, 288, 356, 442, 343, 288, 356, 288, 222, 202, 222, 231, 161, 202, 222, 202, 161, 231, 222, 231, 280, 191, 317, 191, 280, 288, 343, 288, 280, 243, 280, 288, 280, 288, 280, 305, 161, 175, 161, 202, 249, 305, 280, 305, 161, 202, 161, 231, 161, 231, 161, 354, 280, 191, 280, 243, 280, 162, 280, 191, 161, 354, 161, 442, 161, 442, 356, 442];[279, 132, 279, 158, 280, 218, 280, 240, 277, 17, 277, 48, 280, 166, 280, 189, 249, 236, 249, 299, 239, 141, 239, 170, 239, 177, 239, 224, 286, 243, 311, 243, 281, 442, 335, 442, 280, 54, 315, 54, 176, 231, 219, 231, 321, 162, 351, 162, 166, 354, 219, 354, 330, 54, 349, 54, 167, 7, 221, 7, 184, 442, 237, 442, 165, 175, 219, 175, 255, 305, 278, 305, 249, 54, 268, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];74069;"59561
"
[160, 242, 160, 268, 41, 268, 160, 268, 239, 83, 239, 136, 200, 136, 239, 136, 197, 30, 197, 55, 134, 55, 197, 55, 41, 242, 41, 268, 41, 30, 41, 136, 41, 30, 134, 30, 197, 30, 239, 30, 239, 30, 239, 83, 134, 30, 197, 30, 134, 30, 134, 55, 200, 83, 239, 83, 200, 83, 200, 136, 160, 83, 200, 83, 160, 83, 160, 136, 134, 83, 160, 83, 160, 136, 160, 176, 160, 176, 160, 242, 134, 176, 160, 176, 134, 242, 160, 242, 160, 136, 200, 136, 134, 176, 134, 242, 41, 242, 134, 242, 41, 136, 134, 136, 41, 136, 41, 242, 134, 136, 134, 176, 134, 55, 134, 83, 134, 83, 134, 136, 134, 136, 160, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[134, 181, 134, 239, 200, 86, 200, 113, 134, 59, 134, 78, 134, 141, 134, 174, 66, 30, 89, 30, 165, 83, 183, 83, 138, 83, 155, 83, 46, 136, 131, 136, 201, 30, 218, 30, 71, 242, 130, 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];36451;"31353
"
[204, 83, 204, 123, 157, 123, 204, 123, 158, 239, 158, 302, 142, 302, 158, 302, 324, 239, 324, 397, 204, 397, 324, 397, 261, 122, 314, 122, 261, 83, 261, 122, 142, 379, 204, 379, 142, 302, 142, 379, 87, 194, 157, 194, 87, 157, 87, 194, 128, 302, 142, 302, 128, 239, 128, 302, 314, 158, 323, 158, 314, 122, 314, 158, 297, 56, 323, 56, 297, 44, 297, 56, 204, 379, 204, 397, 128, 239, 157, 239, 87, 6, 87, 157, 87, 6, 204, 6, 157, 123, 157, 157, 261, 6, 323, 6, 323, 6, 323, 44, 297, 44, 323, 44, 261, 44, 297, 44, 204, 239, 324, 239, 204, 239, 204, 379, 157, 239, 204, 239, 204, 6, 261, 6, 204, 6, 204, 83, 261, 6, 261, 44, 314, 122, 323, 122, 323, 44, 323, 56, 157, 157, 157, 194, 157, 194, 157, 239, 261, 44, 261, 83, 204, 83, 261, 83, 324, 158, 324, 239, 323, 56, 323, 122, 323, 122, 323, 158, 87, 157, 157, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[261, 50, 261, 80, 261, 86, 261, 120, 157, 127, 157, 156, 324, 265, 324, 283, 157, 242, 157, 300, 323, 183, 323, 208, 265, 44, 292, 44, 164, 379, 192, 379, 208, 397, 272, 397, 163, 239, 194, 239, 208, 239, 272, 239, 136, 6, 201, 6, 91, 157, 154, 157, 275, 6, 285, 6, 210, 6, 230, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];68315;"58757
"
[147, 87, 147, 164, 87, 164, 147, 164, 638, 243, 638, 321, 397, 321, 638, 321, 157, 398, 157, 449, 97, 449, 157, 449, 455, 128, 474, 128, 455, 86, 455, 128, 87, 478, 164, 478, 87, 164, 87, 478, 97, 321, 97, 449, 87, 92, 87, 164, 397, 87, 455, 87, 397, 87, 397, 243, 147, 87, 397, 87, 474, 86, 638, 86, 474, 86, 474, 128, 455, 86, 474, 86, 279, 321, 397, 321, 279, 321, 279, 398, 164, 321, 279, 321, 164, 321, 164, 478, 97, 321, 164, 321, 638, 86, 638, 243, 474, 243, 638, 243, 279, 398, 279, 478, 157, 398, 279, 398, 474, 128, 474, 243, 397, 243, 474, 243, 397, 243, 397, 321, 164, 478, 279, 478, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[87, 333, 87, 394, 87, 115, 87, 157, 87, 178, 87, 316, 397, 105, 397, 242, 279, 319, 279, 392, 290, 321, 355, 321, 484, 243, 554, 243, 220, 398, 272, 398, 199, 321, 269, 321, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];77408;"61882
"
[421, 9, 421, 68, 331, 68, 421, 68, 569, 391, 569, 570, 331, 570, 569, 570, 508, 219, 570, 219, 508, 191, 508, 219, 8, 571, 89, 571, 8, 10, 8, 571, 8, 10, 90, 10, 479, 9, 570, 9, 570, 9, 570, 128, 389, 191, 508, 191, 271, 391, 331, 391, 271, 391, 271, 509, 89, 391, 271, 391, 479, 9, 479, 128, 421, 9, 479, 9, 331, 9, 421, 9, 331, 9, 331, 68, 90, 9, 331, 9, 389, 128, 479, 128, 389, 128, 389, 191, 331, 128, 389, 128, 90, 9, 90, 191, 331, 391, 570, 391, 331, 391, 331, 509, 331, 509, 331, 570, 271, 509, 331, 509, 570, 128, 570, 219, 570, 219, 570, 391, 479, 128, 570, 128, 271, 570, 331, 570, 331, 191, 389, 191, 271, 509, 271, 571, 89, 571, 271, 571, 331, 128, 331, 191, 89, 191, 331, 191, 89, 391, 89, 571, 331, 68, 331, 128, 89, 191, 89, 391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[570, 78, 570, 119, 479, 73, 479, 123, 570, 137, 570, 186, 271, 392, 271, 504, 90, 68, 90, 181, 89, 427, 89, 528, 89, 204, 89, 313, 569, 467, 569, 565, 331, 515, 331, 567, 570, 309, 570, 352, 331, 136, 331, 185, 375, 68, 418, 68, 338, 391, 392, 391, 431, 128, 469, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];487685;"347531
"
[79, 190, 79, 214, 26, 214, 79, 214, 141, 334, 141, 357, 76, 357, 141, 357, 26, 334, 76, 334, 26, 214, 26, 334, 76, 334, 76, 357, 26, 58, 26, 125, 26, 58, 79, 58, 79, 58, 141, 58, 141, 58, 141, 190, 79, 58, 79, 125, 76, 334, 141, 334, 79, 125, 79, 157, 26, 125, 79, 125, 141, 190, 141, 334, 79, 190, 141, 190, 79, 157, 79, 190, 26, 157, 79, 157, 26, 190, 26, 214, 26, 125, 26, 157, 26, 157, 26, 190, 26, 190, 79, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[79, 126, 79, 156, 26, 272, 26, 285, 43, 214, 77, 214, 50, 125, 77, 125, 83, 58, 114, 58, 83, 334, 141, 334, 81, 190, 108, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];54102;"45530
"
[451, 1180, 764, 1180, 771, 261, 771, 355, 716, 355, 771, 355, 738, 261, 771, 261, 738, 109, 738, 261, 716, 431, 761, 431, 716, 355, 716, 431, 409, 916, 501, 916, 409, 738, 409, 916, 451, 1090, 451, 1180, 409, 738, 457, 738, 454, 148, 586, 148, 451, 1090, 501, 1090, 586, 109, 586, 147, 586, 109, 596, 109, 596, 109, 738, 109, 761, 431, 761, 737, 596, 147, 632, 147, 632, 147, 632, 282, 501, 737, 761, 737, 501, 737, 501, 916, 457, 737, 501, 737, 632, 282, 632, 437, 457, 282, 632, 282, 761, 737, 761, 1090, 501, 1090, 761, 1090, 501, 916, 501, 1090, 457, 437, 457, 737, 586, 147, 596, 147, 596, 109, 596, 147, 457, 282, 457, 437, 457, 437, 632, 437, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[501, 747, 501, 909, 632, 279, 632, 359, 526, 737, 671, 737, 548, 282, 633, 282, 633, 109, 728, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];108519;"84981
"
[391, 137, 391, 209, 361, 209, 391, 209, 5, 209, 159, 209, 5, 5, 5, 209, 159, 122, 159, 209, 159, 122, 231, 122, 231, 35, 231, 64, 231, 35, 246, 35, 303, 158, 303, 209, 303, 158, 361, 158, 5, 5, 246, 5, 275, 6, 391, 6, 391, 6, 391, 92, 274, 122, 361, 122, 274, 122, 274, 209, 261, 122, 274, 122, 246, 6, 275, 6, 246, 6, 246, 35, 361, 122, 391, 122, 361, 122, 361, 130, 275, 6, 275, 64, 261, 122, 261, 209, 231, 122, 261, 122, 391, 92, 391, 122, 275, 92, 391, 92, 391, 122, 391, 130, 361, 137, 361, 158, 361, 158, 361, 209, 275, 64, 275, 92, 246, 64, 275, 64, 246, 35, 246, 64, 391, 130, 391, 137, 361, 137, 391, 137, 361, 130, 391, 130, 231, 92, 275, 92, 231, 92, 231, 122, 303, 209, 361, 209, 159, 209, 261, 209, 274, 209, 303, 209, 231, 64, 246, 64, 261, 209, 274, 209, 231, 64, 231, 92, 361, 130, 361, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[391, 95, 391, 120, 159, 122, 159, 177, 231, 95, 231, 120, 274, 156, 274, 205, 275, 11, 275, 60, 305, 158, 323, 158, 258, 92, 274, 92, 278, 92, 301, 92, 306, 122, 360, 122, 365, 122, 389, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];83350;"67124
"
[207, 109, 207, 140, 190, 140, 207, 140, 302, 35, 302, 101, 282, 101, 302, 101, 315, 219, 315, 283, 300, 283, 315, 283, 300, 448, 300, 493, 190, 493, 300, 493, 282, 193, 304, 193, 282, 101, 282, 193, 304, 219, 315, 219, 304, 193, 304, 219, 190, 448, 190, 493, 191, 35, 191, 75, 191, 35, 242, 35, 242, 35, 302, 35, 304, 193, 315, 193, 315, 193, 315, 219, 207, 109, 242, 109, 191, 109, 207, 109, 242, 35, 242, 75, 300, 283, 300, 448, 242, 283, 300, 283, 242, 109, 242, 179, 242, 179, 242, 249, 190, 179, 242, 179, 242, 249, 242, 283, 190, 249, 242, 249, 242, 75, 242, 109, 190, 448, 300, 448, 191, 75, 242, 75, 190, 283, 242, 283, 190, 179, 190, 249, 190, 249, 190, 283, 190, 283, 190, 448, 191, 75, 191, 109, 190, 109, 190, 140, 190, 140, 190, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[242, 77, 242, 106, 242, 109, 242, 177, 217, 448, 281, 448, 194, 283, 239, 283, 215, 179, 241, 179, 248, 283, 276, 283, 254, 35, 288, 35, 204, 35, 243, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];322817;"234419
"
[212, 143, 224, 143, 390, 186, 390, 243, 359, 243, 390, 243, 41, 244, 81, 244, 41, 96, 41, 244, 234, 175, 234, 244, 234, 175, 359, 175, 41, 96, 81, 96, 360, 96, 389, 96, 389, 96, 389, 133, 360, 96, 360, 133, 335, 96, 360, 96, 335, 96, 335, 143, 279, 96, 335, 96, 279, 96, 279, 143, 224, 96, 279, 96, 224, 96, 224, 143, 81, 96, 224, 96, 81, 96, 81, 244, 389, 133, 389, 186, 359, 133, 389, 133, 359, 186, 389, 186, 359, 143, 359, 175, 359, 175, 359, 186, 359, 133, 359, 143, 335, 143, 359, 143, 279, 143, 335, 143, 234, 244, 359, 244, 81, 244, 234, 244, 224, 143, 279, 143, 359, 186, 359, 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[234, 176, 234, 242, 389, 105, 389, 123, 389, 151, 389, 176, 81, 118, 81, 214, 279, 119, 279, 142, 359, 183, 359, 223, 359, 145, 359, 172, 339, 143, 359, 143, 260, 143, 278, 143, 333, 175, 354, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];72322;"58817
"
[285, 242, 285, 316, 218, 316, 285, 316, 413, 747, 413, 1295, 25, 1295, 413, 1295, 230, 242, 230, 307, 218, 307, 230, 307, 25, 747, 25, 1295, 218, 307, 218, 316, 138, 280, 218, 280, 138, 240, 138, 280, 26, 240, 26, 287, 26, 240, 138, 240, 230, 242, 285, 242, 285, 242, 413, 242, 413, 242, 413, 747, 218, 280, 218, 307, 26, 287, 202, 287, 202, 287, 202, 528, 202, 528, 202, 663, 202, 663, 202, 747, 26, 663, 202, 663, 202, 747, 413, 747, 26, 528, 202, 528, 26, 747, 202, 747, 26, 287, 26, 528, 26, 528, 26, 663, 26, 663, 26, 747, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[202, 562, 202, 652, 285, 284, 285, 313, 290, 242, 403, 242, 154, 1295, 411, 1295, 295, 747, 408, 747, 108, 528, 198, 528, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];55644;"47103
"
[247, 124, 247, 149, 219, 51, 219, 96, 188, 96, 219, 96, 337, 283, 337, 372, 307, 372, 337, 372, 257, 51, 257, 76, 249, 76, 257, 76, 40, 236, 70, 236, 40, 113, 40, 236, 70, 372, 100, 372, 70, 342, 70, 372, 40, 113, 71, 113, 71, 7, 71, 113, 71, 7, 188, 7, 320, 51, 337, 51, 337, 51, 337, 70, 188, 7, 219, 7, 219, 7, 219, 51, 100, 342, 188, 342, 100, 342, 100, 372, 70, 342, 100, 342, 188, 7, 188, 51, 287, 51, 320, 51, 287, 51, 287, 70, 257, 51, 287, 51, 188, 225, 307, 225, 188, 225, 188, 342, 70, 225, 188, 225, 307, 225, 337, 225, 307, 225, 307, 283, 249, 51, 257, 51, 249, 51, 249, 76, 219, 51, 249, 51, 320, 51, 320, 70, 337, 70, 337, 124, 337, 124, 337, 225, 287, 124, 337, 124, 337, 225, 337, 283, 307, 283, 307, 342, 307, 342, 307, 372, 188, 342, 307, 342, 307, 283, 337, 283, 70, 225, 70, 236, 70, 236, 70, 342, 71, 113, 71, 124, 320, 70, 337, 70, 287, 70, 287, 124, 249, 124, 287, 124, 100, 372, 307, 372, 188, 96, 188, 124, 188, 124, 249, 124, 70, 124, 188, 124, 287, 70, 320, 70, 188, 51, 219, 51, 188, 51, 188, 96, 70, 124, 70, 225, 249, 76, 249, 124];[249, 99, 249, 122, 188, 9, 188, 49, 287, 99, 287, 123, 307, 227, 307, 280, 188, 99, 188, 123, 70, 150, 70, 205, 307, 290, 307, 340, 70, 302, 70, 314, 74, 342, 97, 342, 223, 51, 246, 51, 101, 7, 159, 7, 102, 225, 158, 225, 105, 342, 159, 342, 223, 342, 277, 342, 196, 124, 248, 124, 191, 96, 219, 96, 194, 225, 304, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];56751;"47398
"
[325, 172, 325, 398, 24, 398, 325, 398, 775, 403, 775, 624, 624, 624, 775, 624, 24, 849, 624, 849, 24, 398, 24, 849, 24, 172, 24, 398, 24, 172, 325, 172, 624, 403, 624, 624, 624, 403, 775, 403, 325, 172, 775, 172, 775, 172, 775, 403, 624, 624, 624, 849, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[24, 472, 24, 749, 325, 274, 325, 388, 624, 417, 624, 615, 634, 172, 766, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];749219;"526239
"
[301, 332, 301, 361, 256, 361, 301, 361, 265, 92, 265, 134, 238, 134, 265, 134, 152, 361, 229, 361, 152, 258, 152, 361, 126, 259, 152, 259, 126, 158, 126, 259, 126, 158, 152, 158, 152, 68, 152, 158, 152, 68, 238, 68, 238, 68, 301, 68, 301, 68, 301, 158, 238, 92, 265, 92, 225, 158, 238, 158, 225, 158, 225, 258, 152, 158, 225, 158, 256, 258, 301, 258, 256, 258, 256, 307, 229, 258, 256, 258, 238, 68, 238, 92, 229, 258, 229, 307, 301, 158, 301, 258, 238, 158, 301, 158, 301, 258, 301, 307, 301, 307, 301, 332, 256, 307, 301, 307, 256, 332, 301, 332, 238, 134, 238, 158, 256, 332, 256, 361, 229, 361, 256, 361, 152, 258, 225, 258, 229, 307, 229, 361, 238, 92, 238, 134, 256, 307, 256, 332, 229, 307, 256, 307, 152, 158, 152, 258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[238, 135, 238, 155, 225, 187, 225, 234, 152, 185, 152, 234, 301, 112, 301, 132, 152, 92, 152, 145, 301, 159, 301, 195, 238, 66, 238, 86, 272, 158, 296, 158, 155, 158, 208, 158, 259, 258, 281, 258, 274, 68, 300, 68, 167, 258, 216, 258, 260, 307, 281, 307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];129185;"99445
"
[414, 447, 414, 494, 267, 494, 414, 494, 172, 108, 218, 108, 172, 85, 172, 108, 72, 205, 124, 205, 72, 132, 72, 205, 221, 447, 267, 447, 221, 305, 221, 447, 267, 447, 267, 494, 362, 255, 362, 305, 362, 255, 413, 255, 72, 9, 72, 85, 72, 9, 172, 9, 172, 162, 172, 205, 172, 162, 218, 162, 218, 9, 413, 9, 413, 9, 413, 162, 72, 132, 124, 132, 124, 132, 124, 205, 218, 9, 218, 108, 172, 9, 218, 9, 172, 9, 172, 85, 221, 305, 362, 305, 172, 305, 221, 305, 267, 447, 414, 447, 172, 205, 172, 305, 124, 205, 172, 205, 218, 108, 218, 162, 414, 305, 414, 447, 414, 255, 414, 305, 362, 305, 414, 305, 413, 162, 413, 255, 218, 162, 413, 162, 72, 85, 172, 85, 72, 85, 72, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[218, 10, 218, 104, 124, 136, 124, 172, 413, 215, 413, 249, 362, 260, 362, 302, 272, 447, 410, 447, 133, 85, 170, 85, 268, 9, 366, 9, 178, 305, 216, 305, 276, 305, 361, 305, 177, 162, 216, 162, 225, 162, 307, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];246502;"183055
"
